Latest Results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t,`Main.Time.Day[1]`,`Main.DancerAngle.deg`,`Main.NR1.w`,`Main.NR1_Velocity.'m/s'[1]`,`Main.NR2.w`,`Main.NR2_Velocity.'m/s'[1]`,`Main.PistonPressure.Pa`,`Main.WS1.vout`,`Main.WS2.v`,`Main.WS1.Tin`,`Main.WS2.T`,`Main.R1.summary_SlipVelocity`,`Main.R2.summary_SlipVelocity`,`Main.R3.summary_SlipVelocity`,`Main.R4.summary_SlipVelocity`,`Main.R5.summary_SlipVelocity`,`Main.R7.summary_SlipVelocity`,`Main.R8.summary_SlipVelocity`,`Main.R9.summary_SlipVelocity`,`Main.R10.summary_SlipVelocity`,`Main.R1.w`,`Main.R2.w`,`Main.R3.w`,`Main.R4.w`,`Main.R5.w`,`Main.R7.w`,`Main.R8.w`,`Main.R9.w`,`Main.R10.w`,`Main.S1.summary_Tension`,`Main.S2.summary_Tension`,`Main.S3.summary_Tension`,`Main.S4.summary_Tension`,`Main.S5.summary_Tension`,`Main.S6.summary_Tension`,`Main.S7.summary_Tension`,`Main.S8.summary_Tension`,`Main.S9.summary_Tension`,`Main.S10.summary_Tension`,`Main.S11.summary_Tension`,`Main.S12.summary_Tension`
1270715.358,14.70735368,0.000363434,20.00248668,1.000124334,20,1,325956.2867,0.999999365,0.999999366,100,100,-5.55112E-16,-3.33067E-16,3.13426E-07,2.22045E-16,-1.11022E-16,0,0,1.98966E-07,-8.88178E-16,19.99998731,19.99998731,19.99998104,20,20,20.00247399,20.00247399,20.00247001,20.00248668,99.99992071,99.99992071,99.99992071,100.2538677,100.2538677,100.2538677,149.7460215,149.7460215,149.7460215,150,150,100
1272012.006,14.72236118,0.000386147,20.00248589,1.000124294,20,1,325956.2867,0.999999326,0.999999326,100,100,-3.33067E-16,0,3.33012E-07,8.88178E-16,0,4.44089E-16,-1.77636E-15,2.11421E-07,4.44089E-16,19.99998652,19.99998651,19.99997985,20,20,20.0024724,20.0024724,20.00246817,20.00248589,99.99991576,99.99991576,99.99991576,100.2697316,100.2697316,100.2697316,149.7301506,149.7301506,149.7301506,150,150,100
1273308.654,14.73736868,0.000409748,20.00248507,1.000124253,20,1,325956.2867,0.999999285,0.999999285,100,100,0,3.33067E-16,3.53363E-07,0,4.44089E-16,-4.44089E-16,-6.66134E-16,2.24366E-07,2.22045E-16,19.99998569,19.99998569,19.99997862,20,20,20.00247075,20.00247075,20.00246626,20.00248507,99.99991061,99.99991061,99.99991061,100.2862151,100.2862151,100.2862151,149.7136599,149.7136599,149.7136599,150,150,100
1274605.303,14.75237619,0.000434249,20.00248421,1.00012421,20,1,325956.2867,0.999999242,0.999999242,100,100,-1.11022E-16,3.33067E-16,3.7449E-07,2.22045E-16,6.66134E-16,-1.11022E-15,-4.44089E-16,2.37808E-07,-2.22045E-16,19.99998484,19.99998483,19.99997734,20,20,20.00246904,20.00246904,20.00246428,20.00248421,99.99990526,99.99990526,99.99990526,100.3033279,100.3033279,100.3033279,149.6965396,149.6965396,149.6965396,150,150,100
1275901.951,14.76738369,0.000459665,20.00248332,1.000124166,20,1,325956.2867,0.999999197,0.999999198,100,100,-1.11022E-16,-2.22045E-16,3.96407E-07,9.99201E-16,8.88178E-16,-1.11022E-15,-2.22045E-16,2.51755E-07,-2.22045E-16,19.99998395,19.99998395,19.99997602,20,20,20.00246727,20.00246727,20.00246223,20.00248332,99.99989972,99.99989972,99.99989972,100.3210796,100.3210796,100.3210796,149.6787802,149.6787802,149.6787802,150,150,100
1277198.599,14.7823912,0.00048601,20.0024824,1.00012412,20,1,325956.2867,0.999999151,0.999999152,100,100,-2.22045E-16,-3.33067E-16,4.19123E-07,5.55112E-16,5.55112E-16,-4.44089E-16,-4.44089E-16,2.66215E-07,-2.22045E-16,19.99998303,19.99998303,19.99997464,20,20,20.00246543,20.00246543,20.0024601,20.0024824,99.99989397,99.99989397,99.99989397,100.3394793,100.3394793,100.3394793,149.6603724,149.6603724,149.6603724,150,150,100
1278495.248,14.7973987,0.000513295,20.00248145,1.000124072,20,1,325956.2867,0.999999104,0.999999104,100,100,-6.66134E-16,-3.33067E-16,4.42651E-07,8.88178E-16,9.99201E-16,-4.44089E-16,-1.11022E-15,2.81196E-07,4.44089E-16,19.99998208,19.99998207,19.99997322,20,20,20.00246352,20.00246352,20.0024579,20.00248145,99.99988802,99.99988802,99.99988802,100.3585366,100.3585366,100.3585366,149.6413069,149.6413069,149.6413069,150,150,100
1279791.896,14.8124062,0.000541536,20.00248046,1.000124023,20,1,325956.2867,0.999999055,0.999999055,100,100,1.11022E-16,-9.99201E-16,4.67002E-07,1.11022E-15,6.66134E-16,0,-8.88178E-16,2.96704E-07,2.22045E-16,19.99998109,19.99998109,19.99997174,20,20,20.00246155,20.00246155,20.00245561,20.00248046,99.99988186,99.99988186,99.99988186,100.3782603,100.3782603,100.3782603,149.6215745,149.6215745,149.6215745,150,150,100
1281088.544,14.82741371,0.000570743,20.00247944,1.000123972,20,1,325956.2867,0.999999004,0.999999004,100,100,-4.44089E-16,1.11022E-16,4.92188E-07,3.33067E-16,6.66134E-16,-8.88178E-16,-4.44089E-16,3.12747E-07,0,19.99998007,19.99998007,19.99997022,20,20,20.00245951,20.00245951,20.00245325,20.00247944,99.99987548,99.99987548,99.99987548,100.3986597,100.3986597,100.3986597,149.6011663,149.6011663,149.6011663,150,150,100
1282385.193,14.84242121,0.000600931,20.00247839,1.000123919,20,1,325956.2867,0.999998951,0.999998951,100,100,4.44089E-16,-4.44089E-16,5.18218E-07,8.88178E-16,6.66134E-16,-1.33227E-15,-8.88178E-16,3.29334E-07,-6.66134E-16,19.99997902,19.99997901,19.99996865,20,20,20.0024574,20.0024574,20.00245081,20.00247839,99.9998689,99.9998689,99.9998689,100.4197436,100.4197436,100.4197436,149.5800732,149.5800732,149.5800732,150,150,100
1283681.841,14.85742871,0.000632112,20.0024773,1.000123865,20,1,325956.2867,0.999998896,0.999998897,100,100,-2.22045E-16,6.66134E-16,5.45104E-07,9.99201E-16,4.44089E-16,-2.22045E-16,2.22045E-16,3.46471E-07,4.44089E-16,19.99997793,19.99997792,19.99996702,20,20,20.00245522,20.00245522,20.00244829,20.0024773,99.99986209,99.99986209,99.99986209,100.4415207,100.4415207,100.4415207,149.5582866,149.5582866,149.5582866,150,150,100
1284978.489,14.87243622,0.000664297,20.00247618,1.000123809,20,1,325956.2867,0.99999884,0.999998841,100,100,-3.33067E-16,0,5.72857E-07,5.55112E-16,9.99201E-16,-8.88178E-16,-4.44089E-16,3.64166E-07,-2.22045E-16,19.9999768,19.9999768,19.99996534,20,20,20.00245297,20.00245297,20.00244569,20.00247618,99.99985507,99.99985507,99.99985507,100.4639997,100.4639997,100.4639997,149.5357978,149.5357978,149.5357978,150,150,100
1286275.138,14.88744372,0.0006975,20.00247502,1.000123751,20,1,325956.2867,0.999998782,0.999998783,100,100,0,0,6.01487E-07,3.33067E-16,7.77156E-16,-4.44089E-16,-6.66134E-16,3.82425E-07,0,19.99997565,19.99997564,19.99996361,20,20,20.00245065,20.00245065,20.00244301,20.00247502,99.99984783,99.99984783,99.99984783,100.4871892,100.4871892,100.4871892,149.5125982,149.5125982,149.5125982,150,150,100
1287571.786,14.90245123,0.000731732,20.00247382,1.000123691,20,1,325956.2867,0.999998723,0.999998723,100,100,-3.33067E-16,3.33067E-16,6.31004E-07,6.66134E-16,1.22125E-15,-4.44089E-16,-4.44089E-16,4.01256E-07,-2.22045E-16,19.99997445,19.99997445,19.99996182,20,20,20.00244826,20.00244826,20.00244024,20.00247382,99.99984036,99.99984036,99.99984036,100.5110975,100.5110975,100.5110975,149.4886795,149.4886795,149.4886795,150,150,100
1288868.434,14.91745873,0.000767006,20.00247259,1.00012363,20,1,325956.2867,0.999998661,0.999998661,100,100,3.33067E-16,5.55112E-16,6.61419E-07,2.22045E-16,4.44089E-16,-6.66134E-16,-8.88178E-16,4.20667E-07,4.44089E-16,19.99997322,19.99997321,19.99995998,20,20,20.0024458,20.0024458,20.00243739,20.00247259,99.99983267,99.99983267,99.99983267,100.5357329,100.5357329,100.5357329,149.4640334,149.4640334,149.4640334,150,150,100
1290165.083,14.93246623,0.000803332,20.00247132,1.000123566,20,1,325956.2867,0.999998598,0.999998598,100,100,0,1.11022E-15,6.92742E-07,7.77156E-16,5.55112E-16,-8.88178E-16,-2.22045E-16,4.40663E-07,-6.66134E-16,19.99997195,19.99997195,19.99995809,20,20,20.00244326,20.00244326,20.00243445,20.00247132,99.99982474,99.99982474,99.99982474,100.5611036,100.5611036,100.5611036,149.4386516,149.4386516,149.4386516,150,150,100
1291461.731,14.94747374,0.000840723,20.00247002,1.000123501,20,1,325956.2867,0.999998532,0.999998533,100,100,-5.55112E-16,4.44089E-16,7.24983E-07,2.22045E-16,7.77156E-16,-6.66134E-16,-8.88178E-16,4.61252E-07,0,19.99997064,19.99997064,19.99995614,20,20,20.00244065,20.00244065,20.00243143,20.00247002,99.99981658,99.99981658,99.99981658,100.5872177,100.5872177,100.5872177,149.4125261,149.4125261,149.4125261,150,150,100
1292758.379,14.96248124,0.000879189,20.00246867,1.000123434,20,1,325956.2867,0.999998465,0.999998466,100,100,-1.11022E-16,-1.11022E-16,7.58151E-07,-2.22045E-16,7.77156E-16,-6.66134E-16,-2.22045E-16,4.82441E-07,-4.44089E-16,19.9999693,19.9999693,19.99995413,20,20,20.00243796,20.00243796,20.00242832,20.00246867,99.99980819,99.99980819,99.99980819,100.6140831,100.6140831,100.6140831,149.3856491,149.3856491,149.3856491,150,150,100
1294055.028,14.97748874,0.000918743,20.00246729,1.000123365,20,1,325956.2867,0.999998396,0.999998396,100,100,-4.44089E-16,1.11022E-16,7.92256E-07,9.99201E-16,1.77636E-15,0,2.22045E-16,5.04237E-07,0,19.99996792,19.99996791,19.99995207,20,20,20.0024352,20.0024352,20.00242512,20.00246729,99.99979956,99.99979956,99.99979956,100.6417076,100.6417076,100.6417076,149.3580126,149.3580126,149.3580126,150,150,100
1295351.676,14.99249625,0.000959394,20.00246587,1.000123294,20,1,325956.2867,0.999998325,0.999998326,100,100,-2.22045E-16,0,8.27309E-07,8.88178E-16,1.44329E-15,-4.44089E-16,-2.22045E-16,5.26646E-07,-4.44089E-16,19.9999665,19.9999665,19.99994995,20,20,20.00243236,20.00243236,20.00242183,20.00246587,99.99979069,99.99979069,99.99979069,100.6700989,100.6700989,100.6700989,149.329609,149.329609,149.329609,150,150,100
1296648.324,15.00750375,0.001001155,20.00246442,1.000123221,20,1,325956.2867,0.999998252,0.999998253,100,100,0,2.22045E-16,8.63317E-07,1.33227E-15,1.66533E-15,-6.66134E-16,-1.33227E-15,5.49676E-07,-8.88178E-16,19.99996504,19.99996504,19.99994777,20,20,20.00242945,20.00242945,20.00241845,20.00246442,99.99978158,99.99978158,99.99978158,100.6992645,100.6992645,100.6992645,149.3004307,149.3004307,149.3004307,150,150,100
1297944.972,15.02251126,0.001044035,20.00246292,1.000123146,20,1,325956.2867,0.999998177,0.999998178,100,100,-1.11022E-16,2.22045E-16,9.0029E-07,7.77156E-16,6.66134E-16,-1.11022E-15,-4.44089E-16,5.73332E-07,-2.22045E-16,19.99996354,19.99996354,19.99994553,20,20,20.00242645,20.00242645,20.00241498,20.00246292,99.99977223,99.99977223,99.99977223,100.729212,100.729212,100.729212,149.2704702,149.2704702,149.2704702,150,150,100
1299241.621,15.03751876,0.001088045,20.00246138,1.000123069,20,1,325956.2867,0.999998101,0.999998101,100,100,-3.33067E-16,6.66134E-16,9.38238E-07,7.77156E-16,5.55112E-16,-1.11022E-15,-6.66134E-16,5.97621E-07,-2.22045E-16,19.99996201,19.999962,19.99994323,20,20,20.00242338,20.00242338,20.00241142,20.00246138,99.99976263,99.99976263,99.99976263,100.7599486,100.7599486,100.7599486,149.2397202,149.2397202,149.2397202,150,150,100
1300538.269,15.05252626,0.001133195,20.0024598,1.00012299,20,1,325956.2867,0.999998022,0.999998022,100,100,0,0,9.77169E-07,1.33227E-15,1.55431E-15,-6.66134E-16,-2.22045E-16,6.2255E-07,-2.22045E-16,19.99996043,19.99996043,19.99994088,20,20,20.00242022,20.00242022,20.00240777,20.0024598,99.99975278,99.99975278,99.99975278,100.7914817,100.7914817,100.7914817,149.2081735,149.2081735,149.2081735,150,150,100
1301834.917,15.06753377,0.001179496,20.00245819,1.000122909,20,1,325956.2867,0.999997941,0.999997941,100,100,-8.88178E-16,-4.44089E-16,1.01709E-06,8.88178E-16,1.44329E-15,-1.33227E-15,-6.66134E-16,6.48125E-07,-4.44089E-16,19.99995881,19.99995881,19.99993846,20,20,20.00241699,20.00241699,20.00240403,20.00245819,99.99974267,99.99974267,99.99974267,100.8238182,100.8238182,100.8238182,149.1758229,149.1758229,149.1758229,150,150,100
1303131.566,15.08254127,0.001226958,20.00245653,1.000122827,20,1,325956.2867,0.999997858,0.999997859,100,100,-6.66134E-16,0,1.05802E-06,1.22125E-15,5.55112E-16,-1.55431E-15,-6.66134E-16,6.74353E-07,0,19.99995716,19.99995715,19.99993599,20,20,20.00241368,20.00241368,20.00240019,20.00245653,99.99973232,99.99973232,99.99973232,100.8569653,100.8569653,100.8569653,149.1426614,149.1426614,149.1426614,150,150,100
1304428.214,15.09754877,0.00127559,20.00245483,1.000122742,20,1,325956.2867,0.999997773,0.999997774,100,100,-3.33067E-16,-1.11022E-16,1.09995E-06,1.22125E-15,1.55431E-15,-8.88178E-16,-4.44089E-16,7.0124E-07,0,19.99995546,19.99995545,19.99993345,20,20,20.00241028,20.00241028,20.00239625,20.00245483,99.99972171,99.99972171,99.99972171,100.8909297,100.8909297,100.8909297,149.1086822,149.1086822,149.1086822,150,150,100
1305724.862,15.11255628,0.001325402,20.00245309,1.000122655,20,1,325956.2867,0.999997686,0.999997687,100,100,-4.44089E-16,0,1.1429E-06,7.77156E-16,1.33227E-15,4.44089E-16,2.22045E-16,7.28791E-07,4.44089E-16,19.99995372,19.99995371,19.99993085,20,20,20.0024068,20.0024068,20.00239222,20.00245309,99.99971084,99.99971084,99.99971084,100.9257184,100.9257184,100.9257184,149.0738785,149.0738785,149.0738785,150,150,100
1307021.511,15.12756378,0.001376404,20.00245131,1.000122566,20,1,325956.2867,0.999997597,0.999997598,100,100,-3.33067E-16,-1.11022E-16,1.18688E-06,8.88178E-16,1.77636E-15,-1.11022E-15,-1.11022E-15,7.57015E-07,-6.66134E-16,19.99995194,19.99995193,19.99992819,20,20,20.00240324,20.00240324,20.0023881,20.00245131,99.99969972,99.99969971,99.99969972,100.9613378,100.9613378,100.9613378,149.0382436,149.0382436,149.0382436,150,150,100
1308318.159,15.14257129,0.001428605,20.00244949,1.000122475,20,1,325956.2867,0.999997506,0.999997507,100,100,-3.33067E-16,1.11022E-16,1.23189E-06,9.99201E-16,1.66533E-15,-8.88178E-16,-6.66134E-16,7.85915E-07,2.22045E-16,19.99995012,19.99995011,19.99992547,20,20,20.00239959,20.00239959,20.00238387,20.00244949,99.99968833,99.99968833,99.99968833,100.9977946,100.9977946,100.9977946,149.0017711,149.0017711,149.0017711,150,150,100
1309614.807,15.15757879,0.001482015,20.00244763,1.000122381,20,1,325956.2867,0.999997413,0.999997413,100,100,1.11022E-16,4.44089E-16,1.27794E-06,3.33067E-16,2.22045E-15,-1.11022E-15,0,8.15499E-07,2.22045E-16,19.99994825,19.99994825,19.99992268,20,20,20.00239586,20.00239586,20.00237955,20.00244763,99.99967667,99.99967667,99.99967667,101.0350951,101.0350951,101.0350951,148.9644544,148.9644544,148.9644543,150,150,100
1310911.456,15.17258629,0.001536641,20.00244572,1.000122286,20,1,325956.2867,0.999997317,0.999997318,100,100,-1.11022E-16,1.11022E-16,1.32504E-06,8.88178E-16,2.22045E-15,-1.11022E-15,-4.44089E-16,8.45773E-07,0,19.99994634,19.99994634,19.99991983,20,20,20.00239205,20.00239205,20.00237513,20.00244572,99.99966476,99.99966476,99.99966476,101.0732458,101.0732458,101.0732458,148.9262872,148.9262872,148.9262872,150,150,100
1312208.104,15.1875938,0.001592494,20.00244377,1.000122188,20,1,325956.2867,0.99999722,0.999997221,100,100,-2.22045E-16,4.44089E-16,1.3732E-06,9.99201E-16,2.44249E-15,-6.66134E-16,-6.66134E-16,8.76742E-07,0,19.99994439,19.99994439,19.99991692,20,20,20.00238815,20.00238815,20.00237061,20.00244377,99.99965257,99.99965257,99.99965257,101.1122527,101.1122527,101.1122527,148.8872633,148.8872633,148.8872633,150,150,100
1313504.752,15.2026013,0.001649582,20.00244177,1.000122089,20,1,325956.2867,0.99999712,0.999997121,100,100,-1.11022E-16,-2.22045E-16,1.42242E-06,8.88178E-16,1.88738E-15,-1.11022E-15,-6.66134E-16,9.08412E-07,-2.22045E-16,19.9999424,19.99994239,19.99991394,20,20,20.00238416,20.00238416,20.00236599,20.00244177,99.99964012,99.99964012,99.99964012,101.1521221,101.1521221,101.1521221,148.8473768,148.8473768,148.8473768,150,150,100
1314801.401,15.2176088,0.001707913,20.00243974,1.000121987,20,1,325956.2867,0.999997019,0.999997019,100,100,-2.22045E-16,-1.11022E-16,1.47272E-06,1.66533E-15,2.22045E-15,-1.11022E-15,-2.22045E-16,9.4079E-07,-2.22045E-16,19.99994036,19.99994036,19.9999109,20,20,20.00238009,20.00238009,20.00236127,20.00243974,99.99962739,99.99962739,99.99962739,101.1928598,101.1928598,101.1928598,148.8066215,148.8066215,148.8066214,150,150,100
1316098.049,15.23261631,0.001767496,20.00243766,1.000121883,20,1,325956.2867,0.999996915,0.999996915,100,100,2.22045E-16,4.44089E-16,1.52409E-06,1.55431E-15,2.22045E-15,-1.33227E-15,-8.88178E-16,9.73881E-07,0,19.99993828,19.99993828,19.99990779,20,20,20.00237592,20.00237592,20.00235645,20.00243766,99.99961439,99.99961439,99.99961439,101.2344717,101.2344717,101.2344717,148.7649915,148.7649915,148.7649915,150,150,100
1317394.697,15.24762381,0.001828339,20.00243553,1.000121777,20,1,325956.2867,0.999996808,0.999996809,100,100,-2.22045E-16,1.11022E-16,1.57655E-06,1.33227E-15,2.22045E-15,-1.11022E-15,-6.66134E-16,1.00769E-06,-2.22045E-16,19.99993616,19.99993615,19.99990461,20,20,20.00237167,20.00237167,20.00235152,20.00243553,99.99960112,99.99960112,99.99960112,101.2769636,101.2769636,101.2769636,148.7224813,148.7224813,148.7224813,150,150,100
1318691.346,15.26263132,0.001890451,20.00243336,1.000121668,20,1,325956.2867,0.9999967,0.999996701,100,100,6.66134E-16,1.11022E-16,1.63011E-06,1.11022E-15,2.22045E-15,-6.66134E-16,-6.66134E-16,1.04223E-06,-2.22045E-16,19.99993399,19.99993398,19.99990137,20,20,20.00236734,20.00236734,20.00234649,20.00243336,99.99958757,99.99958757,99.99958757,101.3203411,101.3203411,101.3203411,148.679085,148.679085,148.679085,150,150,100
1319987.994,15.27763882,0.001953838,20.00243115,1.000121558,20,1,325956.2867,0.999996589,0.99999659,100,100,1.11022E-16,1.11022E-16,1.68476E-06,1.33227E-15,2.10942E-15,-8.88178E-16,-6.66134E-16,1.07749E-06,2.22045E-16,19.99993178,19.99993177,19.99989807,20,20,20.00236291,20.00236291,20.00234136,20.00243115,99.99957374,99.99957374,99.99957374,101.3646098,101.3646098,101.3646098,148.6347972,148.6347972,148.6347972,150,150,100
1321284.642,15.29264632,0.002018509,20.00242889,1.000121445,20,1,325956.2867,0.999996476,0.999996477,100,100,-2.22045E-16,6.66134E-16,1.74052E-06,1.44329E-15,1.9984E-15,-6.66134E-16,-6.66134E-16,1.11349E-06,2.22045E-16,19.99992952,19.99992951,19.99989469,20,20,20.00235839,20.00235839,20.00233612,20.00242889,99.99955963,99.99955963,99.99955963,101.4097751,101.4097751,101.4097751,148.5896124,148.5896124,148.5896124,150,150,100
1322581.291,15.30765383,0.002084472,20.00242659,1.00012133,20,1,325956.2867,0.999996361,0.999996362,100,100,-2.22045E-16,2.22045E-16,1.7974E-06,1.55431E-15,2.66454E-15,-1.77636E-15,0,1.15023E-06,-2.22045E-16,19.99992722,19.99992721,19.99989125,20,20,20.00235379,20.00235379,20.00233078,20.00242659,99.99954524,99.99954524,99.99954524,101.4558423,101.4558423,101.4558423,148.5435253,148.5435253,148.5435253,150,150,100
1323877.939,15.32266133,0.002151734,20.00242424,1.000121212,20,1,325956.2867,0.999996244,0.999996245,100,100,0,3.33067E-16,1.85539E-06,1.11022E-15,2.77556E-15,-6.66134E-16,-1.33227E-15,1.18772E-06,0,19.99992487,19.99992486,19.99988774,20,20,20.00234909,20.00234909,20.00232533,20.00242424,99.99953056,99.99953056,99.99953056,101.5028167,101.5028167,101.5028167,148.4965307,148.4965307,148.4965307,150,150,100
1325174.587,15.33766883,0.002220302,20.00242185,1.000121092,20,1,325956.2867,0.999996124,0.999996125,100,100,-2.22045E-16,1.11022E-16,1.91451E-06,1.88738E-15,2.55351E-15,-8.88178E-16,-4.44089E-16,1.22596E-06,0,19.99992247,19.99992246,19.99988417,20,20,20.0023443,20.0023443,20.00231978,20.00242185,99.99951561,99.9995156,99.99951561,101.5507032,101.5507032,101.5507032,148.4486235,148.4486235,148.4486235,150,150,100
1326471.236,15.35267634,0.002290184,20.00241941,1.00012097,20,1,325956.2867,0.999996002,0.999996003,100,100,-1.11022E-16,5.55112E-16,1.97477E-06,1.33227E-15,2.9976E-15,-8.88178E-16,-6.66134E-16,1.26496E-06,-4.44089E-16,19.99992003,19.99992002,19.99988052,20,20,20.00233942,20.00233942,20.00231412,20.00241941,99.99950036,99.99950036,99.99950036,101.599507,101.599507,101.599507,148.3997987,148.3997987,148.3997987,150,150,100
1327767.884,15.36768384,0.002361386,20.00241692,1.000120846,20,1,325956.2867,0.999995878,0.999995879,100,100,-1.11022E-16,6.66134E-16,2.03616E-06,1.77636E-15,2.77556E-15,-1.33227E-15,-6.66134E-16,1.30473E-06,6.66134E-16,19.99991755,19.99991754,19.99987681,20,20,20.00233445,20.00233445,20.00230835,20.00241692,99.99948483,99.99948483,99.99948483,101.6492329,101.6492329,101.6492329,148.3500513,148.3500513,148.3500513,150,150,100
1329064.532,15.38269135,0.002433915,20.00241439,1.000120719,20,1,325956.2867,0.999995751,0.999995752,100,100,-3.33067E-16,4.44089E-16,2.0987E-06,1.9984E-15,2.77556E-15,-1.11022E-15,-4.44089E-16,1.34526E-06,0,19.99991501,19.999915,19.99987302,20,20,20.00232938,20.00232938,20.00230247,20.00241439,99.999469,99.999469,99.999469,101.6998857,101.6998857,101.6998857,148.2993767,148.2993767,148.2993767,150,150,100
1330361.181,15.39769885,0.002507778,20.00241181,1.000120591,20,1,325956.2867,0.999995622,0.999995623,100,100,0,3.33067E-16,2.16238E-06,1.88738E-15,2.9976E-15,-6.66134E-16,-4.44089E-16,1.38656E-06,-4.44089E-16,19.99991243,19.99991243,19.99986917,20,20,20.00232422,20.00232422,20.00229649,20.00241181,99.99945289,99.99945289,99.99945289,101.7514701,101.7514701,101.7514701,148.2477701,148.2477701,148.2477701,150,150,100
1331657.829,15.41270635,0.002582982,20.00240919,1.000120459,20,1,325956.2867,0.999995491,0.999995492,100,100,2.22045E-16,9.99201E-16,2.22723E-06,1.66533E-15,3.44169E-15,-2.22045E-16,-1.11022E-15,1.42865E-06,2.22045E-16,19.99990981,19.9999098,19.99986525,20,20,20.00231897,20.00231897,20.0022904,20.00240919,99.99943648,99.99943648,99.99943648,101.8039906,101.8039906,101.8039906,148.195227,148.195227,148.195227,150,150,100
1332954.477,15.42771386,0.002659533,20.00240651,1.000120326,20,1,325956.2867,0.999995357,0.999995358,100,100,1.11022E-16,0,2.29323E-06,2.10942E-15,2.9976E-15,-1.11022E-15,-8.88178E-16,1.47152E-06,8.88178E-16,19.99990714,19.99990713,19.99986125,20,20,20.00231362,20.00231362,20.00228419,20.00240651,99.99941978,99.99941978,99.99941978,101.8574518,101.8574518,101.8574518,148.1417429,148.1417429,148.1417429,150,150,100
1334251.126,15.44272136,0.002737437,20.00240379,1.00012019,20,1,325956.2867,0.999995221,0.999995222,100,100,0,5.55112E-16,2.3604E-06,1.88738E-15,3.21965E-15,-1.55431E-15,-4.44089E-16,1.51518E-06,2.22045E-16,19.99990442,19.99990441,19.99985719,20,20,20.00230818,20.00230818,20.00227788,20.00240379,99.99940278,99.99940278,99.99940278,101.9118578,101.9118578,101.9118578,148.0873135,148.0873135,148.0873135,150,150,100
1335547.774,15.45772886,0.0028167,20.00240102,1.000120051,20,1,325956.2867,0.999995083,0.999995084,100,100,-6.66134E-16,9.99201E-16,2.42874E-06,2.44249E-15,2.88658E-15,-1.33227E-15,-4.44089E-16,1.55963E-06,-4.44089E-16,19.99990165,19.99990164,19.99985306,20,20,20.00230265,20.00230265,20.00227145,20.00240102,99.99938549,99.99938549,99.99938549,101.9672132,101.9672132,101.9672132,148.0319344,148.0319344,148.0319344,150,150,100
1336844.422,15.47273637,0.002897328,20.00239821,1.00011991,20,1,325956.2867,0.999994942,0.999994943,100,100,7.77156E-16,1.11022E-16,2.49826E-06,2.55351E-15,3.77476E-15,-1.9984E-15,-4.44089E-16,1.60488E-06,0,19.99989883,19.99989882,19.99984885,20,20,20.00229702,20.00229702,20.00226492,20.00239821,99.9993679,99.9993679,99.9993679,102.0235218,102.0235219,102.0235219,147.9756015,147.9756015,147.9756015,150,150,100
1338141.071,15.48774387,0.002979327,20.00239535,1.000119767,20,1,325956.2867,0.999994799,0.9999948,100,100,6.66134E-16,8.88178E-16,2.56897E-06,1.9984E-15,3.33067E-15,-6.66134E-16,-8.88178E-16,1.65094E-06,-8.88178E-16,19.99989597,19.99989596,19.99984457,20,20,20.00229129,20.00229129,20.00225827,20.00239535,99.99935001,99.99935001,99.99935001,102.080788,102.080788,102.080788,147.9183109,147.9183109,147.9183109,150,150,100
1339437.719,15.50275138,0.003062703,20.00239244,1.000119622,20,1,325956.2867,0.999994654,0.999994655,100,100,0,6.66134E-16,2.64085E-06,1.9984E-15,3.88578E-15,-2.22045E-16,-4.44089E-16,1.69781E-06,-4.44089E-16,19.99989306,19.99989305,19.99984022,20,20,20.00228547,20.00228547,20.00225151,20.00239244,99.99933182,99.99933182,99.99933182,102.1390154,102.1390154,102.1390154,147.8600584,147.8600584,147.8600584,150,150,100
1340734.367,15.51775888,0.003147461,20.00238948,1.000119474,20,1,325956.2867,0.999994506,0.999994507,100,100,0,8.88178E-16,2.71394E-06,2.55351E-15,3.33067E-15,-4.44089E-16,-1.33227E-15,1.74549E-06,-4.44089E-16,19.9998901,19.99989009,19.9998358,20,20,20.00227955,20.00227955,20.00224464,20.00238948,99.99931333,99.99931333,99.99931333,102.1982081,102.1982081,102.1982081,147.8008404,147.8008404,147.8008404,150,150,100
1342031.016,15.53276638,0.003233607,20.00238647,1.000119323,20,1,325956.2867,0.999994355,0.999994356,100,100,-2.22045E-16,8.88178E-16,2.78821E-06,2.44249E-15,3.44169E-15,-6.66134E-16,-6.66134E-16,1.79399E-06,2.22045E-16,19.99988709,19.99988708,19.99983131,20,20,20.00227353,20.00227353,20.00223765,20.00238647,99.99929454,99.99929454,99.99929454,102.2583698,102.2583698,102.2583698,147.740653,147.740653,147.740653,150,150,100
1343327.664,15.54777389,0.003321145,20.00238341,1.000119171,20,1,325956.2867,0.999994203,0.999994204,100,100,-7.77156E-16,7.77156E-16,2.86369E-06,2.33147E-15,4.10783E-15,-1.33227E-15,4.44089E-16,1.84332E-06,0,19.99988403,19.99988402,19.99982674,20,20,20.00226742,20.00226742,20.00223055,20.00238341,99.99927544,99.99927544,99.99927544,102.319504,102.319504,102.319504,147.6794926,147.6794926,147.6794926,150,150,100
